equation,id,f_value,operating_condition,if,low_impact,inactive
AR + OH* <=> AR + OH,20,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.16106977576809603,True,True
O2 + OH* <=> O2 + OH,21,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.08196881322377034,True,True
H2O + OH* <=> H2O + OH,22,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.069107173880338,True,True
H2 + OH* <=> H2 + OH,23,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.015588831425194724,True,True
N2 + OH* <=> N2 + OH,24,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.18076944016648067,True,True
OH + OH* <=> 2 OH,25,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.10649911483157128,True,True
H + OH* <=> H + OH,26,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.1558323629015322,True,True
CO + O (+M) <=> CO2 (+M),27,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.04053753289661061,True,True
CO + O2 <=> CO2 + O,29,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.022817555256660092,True,True
CO + HO2 <=> CO2 + OH,30,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.07472446105489387,True,True
C + OH <=> CO + H,31,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.018524498541218987,True,True
C + O2 <=> CO + O,32,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.0015334525508405074,True,True
HCO + M <=> CO + H + M,33,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.07786501036125867,True,True
HCO + O2 <=> CO + HO2,34,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.08888293659567391,True,True
H + HCO <=> CO + H2,35,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.08278868454350279,True,True
HCO + O <=> CO2 + H,36,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.05098428571734485,True,True
HCO + O <=> CO + OH,37,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.10891392617226787,True,True
HCO + HO2 => CO2 + H + OH,39,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.06168088733233727,True,True
2 HCO => 2 CO + H2,40,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.04570584608214089,True,True
2 H + M <=> H2 + M,0,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.16577872791060835,True,True
H + O + M <=> OH + M,1,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.18172614617499433,True,True
H + OH (+M) <=> H2O (+M),4,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.027224067908692026,True,True
H + H2O2 <=> H2 + HO2,7,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.12445964087992768,True,True
H + H2O2 <=> H2O + OH,8,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.04981223092403772,True,True
H2O2 + O <=> HO2 + OH,9,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.1347884107649716,True,True
H2O2 + OH <=> H2O + HO2,10,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.04049842090340027,True,True
H + HO2 <=> H2 + O2,11,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.07656361241100287,True,True
H + HO2 <=> 2 OH,12,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.13408037583357385,True,True
2 HO2 <=> H2O2 + O2,13,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.06332165820667936,True,True
HO2 + O <=> O2 + OH,14,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.03539287137703468,True,True
HO2 + OH <=> H2O + O2,15,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.057762940595101925,True,True
2 O + M <=> O2 + M,16,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.025819403326469224,True,True
2 OH <=> H2O + O,17,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.11636249733200163,True,True
H2O2 (+M) <=> 2 OH (+M),18,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.002763993452620652,True,True
OH* <=> OH,19,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.06442692219278998,True,True
AR + OH* <=> AR + OH,20,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.0878937177020787,True,True
O2 + OH* <=> O2 + OH,21,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.12224351317884959,True,True
H2O + OH* <=> H2O + OH,22,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.03922483765757206,True,True
H2 + OH* <=> H2 + OH,23,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.15965940004385235,True,True
N2 + OH* <=> N2 + OH,24,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.1868557457431679,True,True
OH + OH* <=> 2 OH,25,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.164567786858016,True,True
H + OH* <=> H + OH,26,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.053839201424553625,True,True
CO + O (+M) <=> CO2 (+M),27,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.2343631406671476,True,True
CO + O2 <=> CO2 + O,29,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.22490117924546255,True,True
CO + HO2 <=> CO2 + OH,30,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.0028673291888853362,True,True
C + OH <=> CO + H,31,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.24653515201663706,True,True
C + O2 <=> CO + O,32,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.10499577251113061,True,True
HCO + M <=> CO + H + M,33,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.0957875183722491,True,True
HCO + O2 <=> CO + HO2,34,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.02251560801409677,True,True
H + HCO <=> CO + H2,35,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.027691333939127517,True,True
HCO + O <=> CO2 + H,36,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.04517916745213307,True,True
HCO + O <=> CO + OH,37,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.04215779773827678,True,True
HCO + HO2 => CO2 + H + OH,39,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.11886362853967289,True,True
2 HCO => 2 CO + H2,40,0.3,"Pandas(T5=2070.0, T5_units='K', P5=141855.0, P5_units='Pa', composition='H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678', phi=6.11, tau=0.000108, tau_units='s', ignition_type='concentration', ignition_target='CO2;', ignition_amount=1.6605390000000003e-11, ignition_units='kmol/m3', filename='x10001052.xml')",0.1191845099590361,True,True
2 H + M <=> H2 + M,0,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.12067932738940622,True,True
H + O + M <=> OH + M,1,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.08789736583517137,True,True
H + OH (+M) <=> H2O (+M),4,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.17368704720163597,True,True
H + H2O2 <=> H2 + HO2,7,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.05069824894346074,True,True
H + H2O2 <=> H2O + OH,8,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.2532784203788925,True,True
H2O2 + O <=> HO2 + OH,9,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.03589629116613732,True,True
H2O2 + OH <=> H2O + HO2,10,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.1332188283812174,True,True
H + HO2 <=> H2 + O2,11,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.06182783961258362,True,True
H + HO2 <=> 2 OH,12,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.06371845733334199,True,True
2 HO2 <=> H2O2 + O2,13,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.053570122528599655,True,True
HO2 + O <=> O2 + OH,14,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.09799496717844604,True,True
HO2 + OH <=> H2O + O2,15,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.11416208918286269,True,True
2 O + M <=> O2 + M,16,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.13278845438907644,True,True
2 OH <=> H2O + O,17,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.2620134173065515,True,True
H2O2 (+M) <=> 2 OH (+M),18,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.16568216680337633,True,True
OH* <=> OH,19,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.05005883261010097,True,True
AR + OH* <=> AR + OH,20,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.08631707916304901,True,True
O2 + OH* <=> O2 + OH,21,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.0381134661782105,True,True
H2O + OH* <=> H2O + OH,22,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.11786731944741476,True,True
H2 + OH* <=> H2 + OH,23,0.3,"Pandas(T5=1649.0, T5_units='K', P5=413000.0, P5_units='Pa', composition='H2:0.003, CO:0.0562, O2:0.0296, Ar:0.9112', phi=1.0, tau=8.9e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001022.xml')",0.014569518685284522,True,True
